category_id,category_level,category_name,category_label,level1_category_id,level1_category_name,level2_category_id,level2_category_name,level3_category_id,level3_category_name
4bf58dd8d48988d1b1941735,4,College Bookstore,Community and Government > Education > College and University > College Bookstore,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
52f2ab2ebcbc57f1066b8b3a,2,Fireworks Store,Retail > Fireworks Store,4d4b7105d754a06378d81259,Retail,52f2ab2ebcbc57f1066b8b3a,Fireworks Store,N/A,N/A
63be6904847c3692a84b9b98,2,Wholesaler,Business and Professional Services > Wholesaler,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b98,Wholesaler,N/A,N/A
4bf58dd8d48988d112951735,2,Hardware Store,Retail > Hardware Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d112951735,Hardware Store,N/A,N/A
56aa371be4b08b9a8d5734ff,2,Maternity Clinic,Health and Medicine > Maternity Clinic,63be6904847c3692a84b9bb9,Health and Medicine,56aa371be4b08b9a8d5734ff,Maternity Clinic,N/A,N/A
63be6904847c3692a84b9b3e,3,Accounting and Bookkeeping Service,Business and Professional Services > Financial Service > Accounting and Bookkeeping Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b3d,Financial Service,63be6904847c3692a84b9b3e,Accounting and Bookkeeping Service
52f2ab2ebcbc57f1066b8b27,3,Mattress Store,Retail > Furniture and Home Store > Mattress Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f8941735,Furniture and Home Store,52f2ab2ebcbc57f1066b8b27,Mattress Store
52960eda3cf9994f4e043acb,5,Balinese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Balinese Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
63be6904847c3692a84b9b4a,3,Hair Removal Service,Business and Professional Services > Health and Beauty Service > Hair Removal Service,4d4b7105d754a06375d81259,Business and Professional Services,54541900498ea6ccd0202697,Health and Beauty Service,63be6904847c3692a84b9b4a,Hair Removal Service
52f2ab2ebcbc57f1066b8b35,2,Outlet Store,Retail > Outlet Store,4d4b7105d754a06378d81259,Retail,52f2ab2ebcbc57f1066b8b35,Outlet Store,N/A,N/A
4bf58dd8d48988d182941735,2,Amusement Park,Arts and Entertainment > Amusement Park,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d182941735,Amusement Park,N/A,N/A
4bf58dd8d48988d166941735,2,Sculpture Garden,Landmarks and Outdoors > Sculpture Garden,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d166941735,Sculpture Garden,N/A,N/A
56aa371be4b08b9a8d5734c5,2,Wedding Hall,Business and Professional Services > Wedding Hall,4d4b7105d754a06375d81259,Business and Professional Services,56aa371be4b08b9a8d5734c5,Wedding Hall,N/A,N/A
4eb1bc533b7b2c5b1d4306cb,4,Airport Lounge,Travel and Transportation > Transport Hub > Airport > Airport Lounge,4d4b7105d754a06379d81259,Travel and Transportation,63be6904847c3692a84b9c28,Transport Hub,4bf58dd8d48988d1ed931735,Airport
4bf58dd8d48988d115941735,3,Middle Eastern Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d115941735,Middle Eastern Restaurant
52f2ab2ebcbc57f1066b8b2a,3,Carpet Store,Retail > Furniture and Home Store > Carpet Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f8941735,Furniture and Home Store,52f2ab2ebcbc57f1066b8b2a,Carpet Store
4bf58dd8d48988d174941735,3,Coworking Space,Business and Professional Services > Office > Coworking Space,4d4b7105d754a06375d81259,Business and Professional Services,4bf58dd8d48988d124941735,Office,4bf58dd8d48988d174941735,Coworking Space
4bf58dd8d48988d1bd941735,3,Salad Restaurant,Dining and Drinking > Restaurant > Salad Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d1bd941735,Salad Restaurant
4bf58dd8d48988d11d951735,3,Butcher,Retail > Food and Beverage Retail > Butcher,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f9941735,Food and Beverage Retail,4bf58dd8d48988d11d951735,Butcher
63be6904847c3692a84b9b84,3,Building and Land Surveyor,Business and Professional Services > Real Estate Service > Building and Land Surveyor,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b83,Real Estate Service,63be6904847c3692a84b9b84,Building and Land Surveyor
4bf58dd8d48988d14a941735,4,Vietnamese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Vietnamese Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
63be6904847c3692a84b9bbe,2,Healthcare Clinic,Health and Medicine > Healthcare Clinic,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bbe,Healthcare Clinic,N/A,N/A
54135bf5e4b08f3d2429dfea,4,Jain Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Jain Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10f941735,Indian Restaurant
5267e4d9e4b0ec79466e48c6,2,Conference,Event > Conference,4d4b7105d754a06373d81259,Event,5267e4d9e4b0ec79466e48c6,Conference,N/A,N/A
4bf58dd8d48988d1e1931735,2,Arcade,Arts and Entertainment > Arcade,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d1e1931735,Arcade,N/A,N/A
4bf58dd8d48988d1e2941735,2,Beach,Landmarks and Outdoors > Beach,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d1e2941735,Beach,N/A,N/A
4eb1bdde3b7b55596b4a7490,3,Photography Lab,Business and Professional Services > Photography Service > Photography Lab,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b7d,Photography Service,4eb1bdde3b7b55596b4a7490,Photography Lab
54135bf5e4b08f3d2429dfdd,4,North Indian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > North Indian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10f941735,Indian Restaurant
52e81612bcbc57f1066b7a36,2,Warehouse,Business and Professional Services > Warehouse,4d4b7105d754a06375d81259,Business and Professional Services,52e81612bcbc57f1066b7a36,Warehouse,N/A,N/A
4bf58dd8d48988d148941735,2,Donut Shop,Dining and Drinking > Donut Shop,63be6904847c3692a84b9bb5,Dining and Drinking,4bf58dd8d48988d148941735,Donut Shop,N/A,N/A
4bf58dd8d48988d101941735,2,Martial Arts Dojo,Sports and Recreation > Martial Arts Dojo,4f4528bc4b90abdf24c9de85,Sports and Recreation,4bf58dd8d48988d101941735,Martial Arts Dojo,N/A,N/A
4bf58dd8d48988d1eb941735,3,Ski Lodge,Sports and Recreation > Snow Sports > Ski Lodge,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c19,Snow Sports,4bf58dd8d48988d1eb941735,Ski Lodge
63be6904847c3692a84b9b53,3,Fence Contractor,Business and Professional Services > Home Improvement Service > Fence Contractor,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b58,Home Improvement Service,63be6904847c3692a84b9b53,Fence Contractor
63be6904847c3692a84b9b8e,2,Search Engine Marketing and Optimization Service,Business and Professional Services > Search Engine Marketing and Optimization Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b8e,Search Engine Marketing and Optimization Service,N/A,N/A
52f2ab2ebcbc57f1066b8b2c,3,Herbs and Spices Store,Retail > Food and Beverage Retail > Herbs and Spices Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f9941735,Food and Beverage Retail,52f2ab2ebcbc57f1066b8b2c,Herbs and Spices Store
55a5a1ebe4b013909087cbb0,4,Marche Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Marche Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d110941735,Italian Restaurant
4bf58dd8d48988d18b941735,3,Basketball Stadium,Arts and Entertainment > Stadium > Basketball Stadium,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d184941735,Stadium,4bf58dd8d48988d18b941735,Basketball Stadium
63be6904847c3692a84b9b78,2,Paper Supplier,Business and Professional Services > Paper Supplier,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b78,Paper Supplier,N/A,N/A
4bf58dd8d48988d11c941735,3,Sake Bar,Dining and Drinking > Bar > Sake Bar,63be6904847c3692a84b9bb5,Dining and Drinking,4bf58dd8d48988d116941735,Bar,4bf58dd8d48988d11c941735,Sake Bar
54135bf5e4b08f3d2429dff3,4,Awadhi Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Awadhi Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10f941735,Indian Restaurant
55a5a1ebe4b013909087cb79,4,Malga,Dining and Drinking > Restaurant > Italian Restaurant > Malga,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d110941735,Italian Restaurant
53d6c1b0e4b02351e88a83e4,4,Magirio,Dining and Drinking > Restaurant > Greek Restaurant > Magirio,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10e941735,Greek Restaurant
52e81612bcbc57f1066b7a28,2,Bathing Area,Landmarks and Outdoors > Bathing Area,4d4b7105d754a06377d81259,Landmarks and Outdoors,52e81612bcbc57f1066b7a28,Bathing Area,N/A,N/A
63be6904847c3692a84b9b5c,3,Mover,Business and Professional Services > Home Improvement Service > Mover,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b58,Home Improvement Service,63be6904847c3692a84b9b5c,Mover
4bf58dd8d48988d159941735,2,Hiking Trail,Landmarks and Outdoors > Hiking Trail,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d159941735,Hiking Trail,N/A,N/A
56aa371ce4b08b9a8d573578,4,Palatine Restaurant,Dining and Drinking > Restaurant > German Restaurant > Palatine Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10d941735,German Restaurant
4bf58dd8d48988d104951735,2,Boutique,Retail > Boutique,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d104951735,Boutique,N/A,N/A
63be6904847c3692a84b9b71,2,Market Research and Consulting Service,Business and Professional Services > Market Research and Consulting Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b71,Market Research and Consulting Service,N/A,N/A
4bf58dd8d48988d1ab941735,4,Student Center,Community and Government > Education > College and University > Student Center,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
4bf58dd8d48988d14f941735,3,Southern Food Restaurant,Dining and Drinking > Restaurant > Southern Food Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d14f941735,Southern Food Restaurant
56aa371be4b08b9a8d5734cf,2,Ballroom,Business and Professional Services > Ballroom,4d4b7105d754a06375d81259,Business and Professional Services,56aa371be4b08b9a8d5734cf,Ballroom,N/A,N/A
52e81612bcbc57f1066b7a35,3,Club House,Community and Government > Organization > Club House,63be6904847c3692a84b9b9a,Community and Government,63be6904847c3692a84b9baa,Organization,52e81612bcbc57f1066b7a35,Club House
52f2ab2ebcbc57f1066b8b1c,3,Fruit and Vegetable Store,Retail > Food and Beverage Retail > Fruit and Vegetable Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f9941735,Food and Beverage Retail,52f2ab2ebcbc57f1066b8b1c,Fruit and Vegetable Store
52e81612bcbc57f1066b79f3,4,Souvlaki Shop,Dining and Drinking > Restaurant > Greek Restaurant > Souvlaki Shop,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10e941735,Greek Restaurant
52e81612bcbc57f1066b7a06,3,Irish Pub,Dining and Drinking > Bar > Irish Pub,63be6904847c3692a84b9bb5,Dining and Drinking,4bf58dd8d48988d116941735,Bar,52e81612bcbc57f1066b7a06,Irish Pub
4bf58dd8d48988d12f941735,2,Library,Community and Government > Library,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d12f941735,Library,N/A,N/A
4bf58dd8d48988d121941735,3,Lounge,Dining and Drinking > Bar > Lounge,63be6904847c3692a84b9bb5,Dining and Drinking,4bf58dd8d48988d116941735,Bar,4bf58dd8d48988d121941735,Lounge
63be6904847c3692a84b9b2d,3,Oil Change Service,Business and Professional Services > Automotive Service > Oil Change Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b2b,Automotive Service,63be6904847c3692a84b9b2d,Oil Change Service
55a5a1ebe4b013909087cb95,4,Campanian Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Campanian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d110941735,Italian Restaurant
55a5a1ebe4b013909087cba4,4,Calabria Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Calabria Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d110941735,Italian Restaurant
4bf58dd8d48988d1b6941735,4,College Track,Community and Government > Education > College and University > College Track,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
4bf58dd8d48988d10b951735,3,Video Games Store,Retail > Computers and Electronics Retail > Video Games Store,4d4b7105d754a06378d81259,Retail,63be6904847c3692a84b9bea,Computers and Electronics Retail,4bf58dd8d48988d10b951735,Video Games Store
4bf58dd8d48988d1e9931735,4,Rock Club,Arts and Entertainment > Performing Arts Venue > Music Venue > Rock Club,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d1f2931735,Performing Arts Venue,4bf58dd8d48988d1e5931735,Music Venue
5f2c40f15b4c177b9a6dc684,3,Ice Bar,Dining and Drinking > Bar > Ice Bar,63be6904847c3692a84b9bb5,Dining and Drinking,4bf58dd8d48988d116941735,Bar,5f2c40f15b4c177b9a6dc684,Ice Bar
52f2ab2ebcbc57f1066b8b49,3,Cycle Studio,Sports and Recreation > Gym and Studio > Cycle Studio,4f4528bc4b90abdf24c9de85,Sports and Recreation,4bf58dd8d48988d175941735,Gym and Studio,52f2ab2ebcbc57f1066b8b49,Cycle Studio
4d4b7104d754a06370d81259,1,Arts and Entertainment,Arts and Entertainment,4d4b7104d754a06370d81259,Arts and Entertainment,N/A,N/A,N/A,N/A
53d6c1b0e4b02351e88a83e6,4,Kafenio,Dining and Drinking > Restaurant > Greek Restaurant > Kafenio,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10e941735,Greek Restaurant
5744ccdfe4b0c0459246b4dc,2,Shopping Plaza,Retail > Shopping Plaza,4d4b7105d754a06378d81259,Retail,5744ccdfe4b0c0459246b4dc,Shopping Plaza,N/A,N/A
52e81612bcbc57f1066b79eb,2,Mini Golf Course,Arts and Entertainment > Mini Golf Course,4d4b7104d754a06370d81259,Arts and Entertainment,52e81612bcbc57f1066b79eb,Mini Golf Course,N/A,N/A
4bf58dd8d48988d139941735,3,Synagogue,Community and Government > Spiritual Center > Synagogue,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d131941735,Spiritual Center,4bf58dd8d48988d139941735,Synagogue
4e0e22f5a56208c4ea9a85a0,2,Distillery,Dining and Drinking > Distillery,63be6904847c3692a84b9bb5,Dining and Drinking,4e0e22f5a56208c4ea9a85a0,Distillery,N/A,N/A
63be6904847c3692a84b9bb3,2,Senior Citizen Service,Community and Government > Senior Citizen Service,63be6904847c3692a84b9b9a,Community and Government,63be6904847c3692a84b9bb3,Senior Citizen Service,N/A,N/A
5f2c2834b6d05514c704451e,2,Escape Room,Arts and Entertainment > Escape Room,4d4b7104d754a06370d81259,Arts and Entertainment,5f2c2834b6d05514c704451e,Escape Room,N/A,N/A
63be6904847c3692a84b9c20,3,Scuba Diving Instructor,Sports and Recreation > Water Sports > Scuba Diving Instructor,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c1c,Water Sports,63be6904847c3692a84b9c20,Scuba Diving Instructor
55a59bace4b013909087cb06,5,Kushikatsu Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Kushikatsu Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
4eb1d5724b900d56c88a45fe,4,Mongolian Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Mongolian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
52e81612bcbc57f1066b7a49,3,Flight School,Community and Government > Education > Flight School,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,52e81612bcbc57f1066b7a49,Flight School
52e81612bcbc57f1066b7a10,2,Summer Camp,Community and Government > Summer Camp,63be6904847c3692a84b9b9a,Community and Government,52e81612bcbc57f1066b7a10,Summer Camp,N/A,N/A
52e81612bcbc57f1066b79fe,3,Hawaiian Restaurant,Dining and Drinking > Restaurant > Hawaiian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,52e81612bcbc57f1066b79fe,Hawaiian Restaurant
52e81612bcbc57f1066b7a29,3,Rafting Spot,Sports and Recreation > Water Sports > Rafting Spot,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c1c,Water Sports,52e81612bcbc57f1066b7a29,Rafting Spot
54541900498ea6ccd0202697,2,Health and Beauty Service,Business and Professional Services > Health and Beauty Service,4d4b7105d754a06375d81259,Business and Professional Services,54541900498ea6ccd0202697,Health and Beauty Service,N/A,N/A
52af3abe3cf9994f4e043bf2,5,Hainan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hainan Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
58daa1558bbb0b01f18ec206,2,Medical Supply Store,Retail > Medical Supply Store,4d4b7105d754a06378d81259,Retail,58daa1558bbb0b01f18ec206,Medical Supply Store,N/A,N/A
63be6904847c3692a84b9c0e,2,Personal Trainer,Sports and Recreation > Personal Trainer,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c0e,Personal Trainer,N/A,N/A
4bf58dd8d48988d1df941735,2,Bridge,Landmarks and Outdoors > Bridge,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d1df941735,Bridge,N/A,N/A
58daa1558bbb0b01f18ec1d9,4,Botanero,Dining and Drinking > Restaurant > Mexican Restaurant > Botanero,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d1c1941735,Mexican Restaurant
4bf58dd8d48988d1b3941735,4,Medical School,Community and Government > Education > College and University > Medical School,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
4bf58dd8d48988d1f6931735,2,General Travel,Travel and Transportation > General Travel,4d4b7105d754a06379d81259,Travel and Transportation,4bf58dd8d48988d1f6931735,General Travel,N/A,N/A
4bf58dd8d48988d1f6941735,2,Department Store,Retail > Department Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f6941735,Department Store,N/A,N/A
50aaa4314b90af0d42d5de10,2,Island,Landmarks and Outdoors > Island,4d4b7105d754a06377d81259,Landmarks and Outdoors,50aaa4314b90af0d42d5de10,Island,N/A,N/A
56aa371ce4b08b9a8d573574,4,Franconian Restaurant,Dining and Drinking > Restaurant > German Restaurant > Franconian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10d941735,German Restaurant
63be6904847c3692a84b9bf2,3,Housewares Store,Retail > Furniture and Home Store > Housewares Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f8941735,Furniture and Home Store,63be6904847c3692a84b9bf2,Housewares Store
4bf58dd8d48988d164941735,2,Plaza,Landmarks and Outdoors > Plaza,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d164941735,Plaza,N/A,N/A
4bf58dd8d48988d114951735,2,Bookstore,Retail > Bookstore,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d114951735,Bookstore,N/A,N/A
52e81612bcbc57f1066b7a0f,2,Fishing Area,Sports and Recreation > Fishing Area,4f4528bc4b90abdf24c9de85,Sports and Recreation,52e81612bcbc57f1066b7a0f,Fishing Area,N/A,N/A
58daa1558bbb0b01f18ec1ac,2,Waste Management Service,Business and Professional Services > Waste Management Service,4d4b7105d754a06375d81259,Business and Professional Services,58daa1558bbb0b01f18ec1ac,Waste Management Service,N/A,N/A
5f2c430e5b4c177b9a6dcabd,4,Singaporean Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Singaporean Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
52f2ab2ebcbc57f1066b8b46,3,Supermarket,Retail > Food and Beverage Retail > Supermarket,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f9941735,Food and Beverage Retail,52f2ab2ebcbc57f1066b8b46,Supermarket
63be6904847c3692a84b9bc7,3,Anesthesiologist,Health and Medicine > Physician > Anesthesiologist,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bc6,Physician,63be6904847c3692a84b9bc7,Anesthesiologist
63be6904847c3692a84b9b3a,2,Engineer,Business and Professional Services > Engineer,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b3a,Engineer,N/A,N/A
56aa371be4b08b9a8d573511,2,Cave,Landmarks and Outdoors > Cave,4d4b7105d754a06377d81259,Landmarks and Outdoors,56aa371be4b08b9a8d573511,Cave,N/A,N/A
4bf58dd8d48988d1e0941735,2,Harbor or Marina,Landmarks and Outdoors > Harbor or Marina,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d1e0941735,Harbor or Marina,N/A,N/A
63be6904847c3692a84b9b48,2,Geological Service,Business and Professional Services > Geological Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b48,Geological Service,N/A,N/A
5e179ee74ae8e90006e9a746,3,Bangladeshi Restaurant,Dining and Drinking > Restaurant > Bangladeshi Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,5e179ee74ae8e90006e9a746,Bangladeshi Restaurant
4bf58dd8d48988d144941735,3,Caribbean Restaurant,Dining and Drinking > Restaurant > Caribbean Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d144941735,Caribbean Restaurant
55a59bace4b013909087cb27,5,Soba Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Soba Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
63be6904847c3692a84b9b7b,2,Petroleum Supplier,Business and Professional Services > Petroleum Supplier,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b7b,Petroleum Supplier,N/A,N/A
4bf58dd8d48988d1df931735,3,BBQ Joint,Dining and Drinking > Restaurant > BBQ Joint,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d1df931735,BBQ Joint
63be6904847c3692a84b9ba0,3,Computer Training School,Community and Government > Education > Computer Training School,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,63be6904847c3692a84b9ba0,Computer Training School
4bf58dd8d48988d1ce941735,3,Seafood Restaurant,Dining and Drinking > Restaurant > Seafood Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d1ce941735,Seafood Restaurant
63be6904847c3692a84b9be6,3,Car Parts and Accessories,Retail > Automotive Retail > Car Parts and Accessories,4d4b7105d754a06378d81259,Retail,63be6904847c3692a84b9be3,Automotive Retail,63be6904847c3692a84b9be6,Car Parts and Accessories
4bf58dd8d48988d1c0941735,3,Mediterranean Restaurant,Dining and Drinking > Restaurant > Mediterranean Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d1c0941735,Mediterranean Restaurant
52e81612bcbc57f1066b79ee,3,Street Art,Arts and Entertainment > Public Art > Street Art,4d4b7104d754a06370d81259,Arts and Entertainment,507c8c4091d498d9fc8c67a9,Public Art,52e81612bcbc57f1066b79ee,Street Art
4bf58dd8d48988d1ff931735,2,Convention Center,Business and Professional Services > Convention Center,4d4b7105d754a06375d81259,Business and Professional Services,4bf58dd8d48988d1ff931735,Convention Center,N/A,N/A
52af3b913cf9994f4e043c06,5,Xinjiang Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Xinjiang Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
63be6904847c3692a84b9b5f,3,Plumber,Business and Professional Services > Home Improvement Service > Plumber,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b58,Home Improvement Service,63be6904847c3692a84b9b5f,Plumber
4bf58dd8d48988d1a7941735,4,College Library,Community and Government > Education > College and University > College Library,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
4d4b7105d754a06377d81259,1,Landmarks and Outdoors,Landmarks and Outdoors,4d4b7105d754a06377d81259,Landmarks and Outdoors,N/A,N/A,N/A,N/A
60a674555c7917283bad6839,4,Airport Ticket Counter,Travel and Transportation > Transport Hub > Airport > Airport Ticket Counter,4d4b7105d754a06379d81259,Travel and Transportation,63be6904847c3692a84b9c28,Transport Hub,4bf58dd8d48988d1ed931735,Airport
55a59bace4b013909087cb24,5,Ramen Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Ramen Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
56aa371be4b08b9a8d5734de,3,Drive-in Theater,Arts and Entertainment > Movie Theater > Drive-in Theater,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d17f941735,Movie Theater,56aa371be4b08b9a8d5734de,Drive-in Theater
4bf58dd8d48988d153941735,4,Burrito Restaurant,Dining and Drinking > Restaurant > Mexican Restaurant > Burrito Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d1c1941735,Mexican Restaurant
